filename,sample_id,board,gas,concentration_code,concentration_numeric,replicate,raw_s1_mean,raw_s1_std,raw_s1_min,raw_s1_max,raw_s1_q25,raw_s1_q75,raw_s2_mean,raw_s2_std,raw_s2_min,raw_s2_max,raw_s2_q25,raw_s2_q75,raw_s3_mean,raw_s3_std,raw_s3_min,raw_s3_max,raw_s3_q25,raw_s3_q75,raw_s4_mean,raw_s4_std,raw_s4_min,raw_s4_max,raw_s4_q25,raw_s4_q75,raw_s5_mean,raw_s5_std,raw_s5_min,raw_s5_max,raw_s5_q25,raw_s5_q75,raw_s6_mean,raw_s6_std,raw_s6_min,raw_s6_max,raw_s6_q25,raw_s6_q75,raw_s7_mean,raw_s7_std,raw_s7_min,raw_s7_max,raw_s7_q25,raw_s7_q75,raw_s8_mean,raw_s8_std,raw_s8_min,raw_s8_max,raw_s8_q25,raw_s8_q75,phys_s1_baseline,phys_s1_response_abs,phys_s1_response_norm,phys_s1_sensitivity_ratio,phys_s1_early_slope,phys_s1_late_slope,phys_s1_recovery_residual,phys_s1_recovery_norm,phys_s2_baseline,phys_s2_response_abs,phys_s2_response_norm,phys_s2_sensitivity_ratio,phys_s2_early_slope,phys_s2_late_slope,phys_s2_recovery_residual,phys_s2_recovery_norm,phys_s3_baseline,phys_s3_response_abs,phys_s3_response_norm,phys_s3_sensitivity_ratio,phys_s3_early_slope,phys_s3_late_slope,phys_s3_recovery_residual,phys_s3_recovery_norm,phys_s4_baseline,phys_s4_response_abs,phys_s4_response_norm,phys_s4_sensitivity_ratio,phys_s4_early_slope,phys_s4_late_slope,phys_s4_recovery_residual,phys_s4_recovery_norm,phys_s5_baseline,phys_s5_response_abs,phys_s5_response_norm,phys_s5_sensitivity_ratio,phys_s5_early_slope,phys_s5_late_slope,phys_s5_recovery_residual,phys_s5_recovery_norm,phys_s6_baseline,phys_s6_response_abs,phys_s6_response_norm,phys_s6_sensitivity_ratio,phys_s6_early_slope,phys_s6_late_slope,phys_s6_recovery_residual,phys_s6_recovery_norm,phys_s7_baseline,phys_s7_response_abs,phys_s7_response_norm,phys_s7_sensitivity_ratio,phys_s7_early_slope,phys_s7_late_slope,phys_s7_recovery_residual,phys_s7_recovery_norm,phys_s8_baseline,phys_s8_response_abs,phys_s8_response_norm,phys_s8_sensitivity_ratio,phys_s8_early_slope,phys_s8_late_slope,phys_s8_recovery_residual,phys_s8_recovery_norm,phys_response_l2,phys_response_mean,phys_response_std,phys_baseline_mean,phys_baseline_std,phys_recovery_l2,phys_recovery_mean_abs
B1_GMe_F100_R2.txt,B1_GMe_F100_R2,B1,GMe,F100,100,R2,31.319161770596878,8.370730277318675,12.8,36.36,34.37,35.74,15.24497963680064,3.0115602089439206,8.44,17.16,16.4,16.81,17.191661937508346,4.260218539145996,7.75,19.81,18.73,19.47,5.427247462945654,0.6611229099960798,3.71,5.86,5.52,5.8,55.99893894378422,18.785239481046617,15.7,67.87,60.45,66.53,34.8517684270263,10.438169587429845,12.32,41.44,37.3,40.77,43.02140439310989,14.217598044982381,12.71,52.14,45.99,51.04,6.50697673254106,0.7255551801169441,4.59,7.01,6.45,6.93,35.61,-22.81,-0.6405504071889738,0.3594495928110261,-0.0021982543768856028,3.578938232649748e-05,-0.07000000000000028,-0.0030688294607627018,16.74,-8.299999999999999,-0.4958183990441759,0.5041816009558242,-0.000806102114802351,1.2822965595108232e-05,-0.03999999999999915,-0.004819277108433052,19.36,-11.61,-0.5996900826445971,0.40030991735540294,-0.0011222400188238381,2.0081112077726263e-05,0.0,0.0,5.78,-2.0700000000000003,-0.3581314878892114,0.6418685121107885,-0.00018533841987967783,3.499989893280635e-06,0.0,0.0,66.72,-51.019999999999996,-0.7646882494004682,0.2353117505995319,-0.004920915763926633,8.516898049257151e-05,-0.18999999999999773,-0.0037240297922382206,40.85,-28.53,-0.6984088127294811,0.3015911872705189,-0.002770235217513217,4.95937836996183e-05,-0.1700000000000017,-0.00595864002804051,51.16,-38.449999999999996,-0.7515637216575302,0.24843627834246976,-0.003699907561819311,6.445995370862855e-05,-0.11999999999999744,-0.003120936280884118,6.97,-2.38,-0.34146341463409735,0.6585365853659026,-0.00020483504479913982,4.321882898126551e-06,-0.02999999999999936,-0.012605042016801158,75.02886977690653,-20.64625,16.655292655414375,30.39875,20.463544070798196,0.29461839725312305,0.07749999999999946
B1_GMe_F100_R3.txt,B1_GMe_F100_R3,B1,GMe,F100,100,R3,36.595724194274474,10.797664294741962,13.06,42.91,40.18,42.47,18.660727945712523,4.288777591424217,9.08,21.16,20.22,20.98,20.619956650049186,5.750034334489939,8.04,23.95,22.42,23.76,7.024559914633943,0.9877711874305478,4.62,7.66,7.1,7.59,63.464111242643014,22.579904888882943,15.74,77.77,67.29,76.79,39.295428080764296,12.639753153911693,12.39,47.52,41.35,46.69,51.63982910115544,18.12113902149242,13.58,63.59,54.19,62.56,7.319477633092686,0.9190235001593016,5.04,7.94,7.2,7.86,42.55,-29.489999999999995,-0.6930669800234853,0.30693301997651457,-0.002844075113744403,-8.03934406578136e-06,-0.0799999999999983,-0.002712783994574283,21.01,-11.930000000000001,-0.5678248453117294,0.4321751546882707,-0.0011544785593332317,-4.00560266745358e-06,-0.030000000000001137,-0.002514668901927797,23.8,-15.760000000000002,-0.662184873949552,0.337815126050448,-0.001519778050554113,-5.699351836646188e-06,0.0,0.0,7.63,-3.01,-0.394495412843985,0.6055045871560151,-0.00027746055312421737,-1.8263706875093557e-06,-0.040000000000000036,-0.013289036544846096,77.28,-61.54,-0.796325051759824,0.20367494824017598,-0.005913551981064958,9.488136416597344e-06,-0.4899999999999949,-0.007962300942476226,47.1,-34.71,-0.73694267515922,0.26305732484078,-0.0033538856040101228,2.1732439794092992e-06,-0.3100000000000023,-0.008931143762604244,62.9,-49.32,-0.7841017488076187,0.2158982511923813,-0.004719502806742641,1.3754826771795353e-05,-0.3399999999999963,-0.0068937550689373355,7.92,-2.88,-0.3636363636363177,0.6363636363636823,-0.0002576115917018925,-1.1999491461855709e-06,-0.05999999999999961,-0.020833333333325963,93.28523570211955,-26.08,20.189118356183858,36.27375,23.87479001871011,0.6813956266369734,0.16874999999999907
B1_GMe_F100_R4.txt,B1_GMe_F100_R4,B1,GMe,F100,100,R4,34.717761468196315,10.286947019942938,12.3,40.84,37.93,40.34,17.953645274952827,4.15829393373519,8.69,20.34,19.28,20.22,19.761769116443734,5.544564132517387,7.64,23.01,21.31,22.83,7.723730107042065,0.6040010060723461,6.15,8.12,7.76,8.075,60.800446203430035,21.885271554047403,14.6,74.89,63.98,73.75,37.051260123908285,11.99216261572719,11.54,44.6,38.78,44.22,49.634286191406574,17.45760023144009,12.92,61.07,51.89,60.11,7.847205717816408,0.4950828930605015,6.54,8.17,7.82,8.14,40.59,-28.290000000000003,-0.6969696969696798,0.3030303030303202,-0.002703296249800801,4.614590035851831e-06,-0.25,-0.008837044892187739,20.22,-11.53,-0.5702274975271726,0.42977250247282744,-0.0011086869495163998,8.550514185266202e-07,0.0,0.0,22.94,-15.3,-0.6669572798604766,0.33304272013952346,-0.0014629100392225213,1.2489556329718151e-06,-0.11000000000000298,-0.007189542483659855,8.06,-1.9100000000000001,-0.2369727047146108,0.7630272952853892,-0.00017518969122295801,-2.9782236849135806e-07,0.02999999999999936,0.015706806282713953,74.43,-59.830000000000005,-0.8038425366115706,0.19615746338842946,-0.005708448642490074,3.244783800413833e-05,-0.6800000000000068,-0.011365535684439166,44.31,-32.77,-0.7395621755811163,0.26043782441888375,-0.003148743039051994,1.9430186402245105e-05,-0.09000000000000341,-0.00274641440341778,60.59,-47.67,-0.7867634923254532,0.21323650767454674,-0.004526666604398757,3.048723897946588e-05,-0.480000000000004,-0.010069225928256638,8.11,-1.5699999999999994,-0.19358816276199825,0.8064118372380017,-0.00014112696938992179,1.371818376605297e-07,0.030000000000001137,0.01910828025476563,89.99665938244597,-24.85875,19.86120303348969,34.90625,22.74905104476888,0.8816461875378436,0.2087500000000022
B2_GMe_F010_R1.txt,B2_GMe_F010_R1,B2,GMe,F010,10,R1,39.06993998399574,3.9614618292181243,28.68,41.94,40.18,41.17,23.285574319818622,1.8032482852005873,18.51,24.75,23.8,24.21,22.092917778074153,2.4627723148587335,15.84,23.87,22.8,23.4,2.8731089957321956,0.02440684142080976,2.81,2.9,2.88,2.89,89.81926897172582,16.420812267085825,50.92,101.76,92.88,99.4,46.560082021872496,6.389832556436881,31.27,51.38,47.95,50.08,47.384139103761,8.313758207084339,27.96,53.27,48.85,52.26,6.416423546279008,0.1608513606795082,6.04,6.57,6.39,6.51,41.17,-12.490000000000002,-0.30337624483846726,0.6966237551615326,-0.0009764816043113206,3.855334196311007e-05,0.0,0.0,24.21,-5.699999999999999,-0.2354399008674004,0.7645600991325996,-0.0004361705192141744,3.834978171743265e-05,0.11999999999999744,0.02105263157894323,23.43,-7.59,-0.3239436619718172,0.6760563380281829,-0.0006104088908336643,2.633265470362993e-05,0.0,0.0,2.88,-0.06999999999999984,-0.02430555555554706,0.975694444444453,-5.872957139020324e-06,1.3017752638632262e-06,0.0,0.0,99.4,-48.480000000000004,-0.4877263581488885,0.5122736418511116,-0.004143926454621631,0.00013069653028104122,0.0,0.0,50.08,-18.81,-0.3755990415335388,0.6244009584664612,-0.0015943892275157245,8.825191426257598e-05,0.3500000000000014,0.018607123870280854,52.26,-24.299999999999997,-0.4649827784156053,0.5350172215843947,-0.002090445085158989,6.712109627958285e-05,0.12000000000000455,0.004938271604938257,6.47,-0.4299999999999997,-0.06646058732611024,0.9335394126738897,-3.9515432252170326e-05,4.873103651737068e-06,0.0600000000000005,0.139534883720607,59.50549974582182,-14.73375,15.0176454025756,37.4875,29.062832686267868,0.3935733730830904,0.08125000000000049
B2_GMe_F010_R2.txt,B2_GMe_F010_R2,B2,GMe,F010,10,R2,40.56730245140605,3.229381578729382,32.2,42.91,41.85,42.2,23.4759424888117,1.4939116118811975,19.68,24.52,24.03,24.25,22.84707751653196,2.115953878241404,17.51,24.36,23.61,23.95,3.3667882906953444,0.01914920722352109,3.32,3.4,3.36,3.38,92.55322690535033,14.886778375345251,57.69,102.98,96.4,100.96,47.323781477523205,5.875533643669838,33.59,51.26,48.83,50.55,48.31572273061251,7.631876276226478,30.53,53.4,49.98,52.64,6.976236891323225,0.09532887323822217,6.75,7.1,6.95,7.04,42.55,-10.349999999999994,-0.2432432432432374,0.7567567567567626,-0.0008433550694477854,-2.633562960415175e-06,-0.3499999999999943,-0.03381642512076915,24.44,-4.760000000000002,-0.19476268412437836,0.8052373158756216,-0.000391371040988046,-5.938299279162667e-06,-0.26000000000000156,-0.054621848739484634,24.17,-6.66,-0.27554820024823024,0.7244517997517698,-0.0005522256228158568,-7.053046977637659e-07,-0.22000000000000242,-0.03303303303302844,3.39,-0.07000000000000028,-0.02064896755161641,0.9793510324483836,-6.221933285896415e-06,-8.104621262459558e-07,-0.020000000000000018,-0.28571428571020313,101.76,-44.07000000000001,-0.4330778301886751,0.566922169811325,-0.003907782142934225,1.601355706572683e-05,-0.8000000000000114,-0.01815293850692065,51.02,-17.43,-0.3416307330458576,0.6583692669541423,-0.0015453322885785887,1.566420653264395e-06,-0.47000000000000597,-0.026965002868616125,53.14,-22.61,-0.4254798645088365,0.5745201354911634,-0.0019913183961416457,1.0508503107454956e-05,-0.5,-0.022114108801414328,7.08,-0.33000000000000007,-0.046610169491518846,0.9533898305084811,-3.02259821058135e-05,-1.1004813982008995e-07,-0.03000000000000025,-0.09090909090881617,54.14269479809811,-13.285,13.781788708291826,38.44375,29.606261557945814,1.1621961968617958,0.331250000000002
B2_GMe_F010_R3.txt,B2_GMe_F010_R3,B2,GMe,F010,10,R3,34.74628637621254,2.8389310609412526,27.92,36.78,35.74,36.29,20.161694723157435,1.205941837126888,17.23,21.04,20.61,20.79,19.590871029034304,1.773053186433064,15.4,20.84,20.18,20.57,3.269983499449982,0.021459110206497777,3.22,3.31,3.27,3.28,81.8964072135738,13.96180202216651,51.04,91.54,85.02,90.23,41.26951365045502,5.131514895718045,29.8,44.88,42.57,44.22,42.411797226574215,6.8994896468504985,27.24,47.02,43.77,46.5,7.004259475315844,0.09959364824775267,6.77,7.14,6.99,7.08,36.29,-8.369999999999997,-0.23064205015155048,0.7693579498484494,-0.0007331065266821712,3.054121801651745e-06,0.07000000000000028,0.008363201911588045,20.76,-3.530000000000001,-0.17003853564546392,0.8299614643545361,-0.0003068759346635929,8.732916141154635e-06,0.08999999999999986,0.025495750708208025,20.6,-5.200000000000001,-0.2524271844660072,0.7475728155339929,-0.00045915258867638227,8.674810084880145e-07,0.0,0.0,3.27,-0.04999999999999982,-0.01529051987767111,0.9847094801223288,-4.6306061511808e-06,-3.4316701257484106e-07,0.020000000000000018,0.3999999999920018,90.23,-39.190000000000005,-0.4343344785547996,0.5656655214452004,-0.003669440173426339,2.748598420584655e-05,0.0,0.0,44.12,-14.319999999999997,-0.3245693563009899,0.6754306436990101,-0.0013321546876828348,2.453329477865358e-05,0.28999999999999915,0.020251396648043225,46.6,-19.360000000000003,-0.4154506437768152,0.5845493562231848,-0.0018024981597341925,1.870811575018103e-05,0.0,0.0,7.06,-0.29000000000000004,-0.041076487252118835,0.9589235127478811,-2.567967938761506e-05,1.525800613214703e-07,0.040000000000000036,0.1379310344822831,47.17385398713996,-11.28875,12.277446230283399,33.61625,26.10557265101649,0.31480152477394313,0.06374999999999992
B2_GMe_F010_R4.txt,B2_GMe_F010_R4,B2,GMe,F010,10,R4,43.060668761595934,3.676736670047729,33.81,45.96,44.4,44.97,25.568361776455443,1.7535800808346012,21.19,26.89,26.2,26.5,25.836626606716028,2.566430437917287,19.61,27.79,26.71,27.2,4.817859662025507,0.04711760137296497,4.7,4.87,4.81,4.85,96.82808029819313,16.32025624839499,59.35,108.14,100.96,105.93,48.24520985508215,6.510834976935279,33.4,53.0,49.85,51.87,50.281818409748105,8.78434737506493,30.48,56.66,52.01,55.4,8.183428552325873,0.11281408818243904,7.92,8.31,8.16,8.26,45.46,-11.649999999999999,-0.2562692476902715,0.7437307523097285,-0.0009682038219887457,2.6403385819253433e-06,-0.490000000000002,-0.04206008583690644,26.72,-5.529999999999998,-0.20696107784430356,0.7930389221556965,-0.0004613147317001834,-1.1905882011122894e-05,-0.259999999999998,-0.04701627486436729,27.51,-7.900000000000002,-0.28716830243546765,0.7128316975645324,-0.0006762274148761015,4.1817285465092e-07,-0.3100000000000023,-0.039240506329109234,4.85,-0.14999999999999947,-0.030927835051539905,0.96907216494846,-1.3260764281274583e-05,-2.1239522296873534e-06,-0.009999999999999787,-0.06666666666622104,107.25,-47.9,-0.44662004662004245,0.5533799533799576,-0.0042994967484814095,2.3004328833450004e-05,-1.3199999999999932,-0.027557411273485714,52.49,-19.090000000000003,-0.36368832158505693,0.6363116784149431,-0.0017194286032713513,-9.333310117672837e-06,-0.6200000000000045,-0.03247773703509544,56.09,-25.610000000000003,-0.4565876270279826,0.5434123729720174,-0.0023032514028713,1.8461851729968403e-05,-0.6900000000000048,-0.026942600546660596,8.28,-0.35999999999999943,-0.0434782608695599,0.9565217391304401,-3.322438833538884e-05,-3.496905485239587e-06,-0.02999999999999936,-0.08333333333310021,59.52794049855916,-14.77375,14.989438729902465,41.081250000000004,30.6837678738694,1.7342721816370108,0.4662500000000005
B2_GMe_F020_R1.txt,B2_GMe_F020_R1,B2,GMe,F020,20,R1,38.34687696950497,6.40364894634458,23.8,42.03,40.5,41.68,22.538943761775347,2.8780117577820428,15.79,24.36,23.48,24.03,21.6799431448722,3.796889023332129,13.13,23.91,22.9,23.69,2.854897877519716,0.036832006286111815,2.76,2.9,2.85,2.88,87.5724436033813,22.38322418417333,38.02,101.76,92.2,100.18,44.61346832952631,8.806619599994095,24.69,50.43,46.69,49.5,46.292115811060896,11.420398427820086,20.88,53.53,48.52,52.64,6.280977207929707,0.20120653399917587,5.79,6.49,6.25,6.39,41.68,-17.88,-0.42898272552782074,0.5710172744721792,-0.001693589501595845,3.7699651291172245e-05,-0.0899999999999963,-0.005033557046979378,23.91,-8.120000000000001,-0.33960685905477467,0.6603931409452254,-0.0007501232513830555,3.015500195717763e-05,0.19000000000000128,0.023399014778322395,23.69,-10.56,-0.44575770367241685,0.5542422963275833,-0.0010058992283133775,2.1696554936021384e-05,-0.0400000000000027,-0.0037878787878786848,2.85,-0.0900000000000003,-0.031578947368410076,0.96842105263159,-7.80462724609152e-06,2.309369095936618e-06,0.029999999999999805,0.33333333332962634,100.57,-62.54999999999999,-0.6219548573133079,0.37804514268669215,-0.005917904482085495,0.00012250619923263862,0.0,0.0,49.5,-24.81,-0.501212121212111,0.4987878787878889,-0.002326761046273945,7.695535365484797e-05,0.3500000000000014,0.014107214832728228,53.02,-32.14,-0.6061863447755449,0.393813655224455,-0.0030460400416515853,6.248735087761993e-05,-0.13000000000000256,-0.004044803982576182,6.37,-0.5800000000000001,-0.09105180533750534,0.9089481946624947,-5.238391137656271e-05,6.979198457364094e-06,0.08000000000000007,0.13793103448252092,77.8363995827145,-19.59125,19.326046179637984,37.69875,29.421410757091508,0.43874821936960806,0.11375000000000052
B2_GMe_F020_R2.txt,B2_GMe_F020_R2,B2,GMe,F020,20,R2,39.90724917420173,5.071550483705227,28.54,43.28,42.03,42.47,23.095618097494246,2.3836212085582074,17.72,24.63,24.1,24.29,22.478928797837913,3.113833602332458,15.59,24.51,23.69,24.06,3.3685729538553937,0.030158161506106788,3.29,3.4,3.37,3.38,90.14707567315071,19.96645486954644,46.59,103.39,95.68,101.36,46.13383303860398,8.14862544454166,28.23,51.38,48.5,50.66,47.13573687898302,10.081392954074628,25.21,53.66,49.64,52.89,6.964141503453338,0.13703727998260182,6.62,7.11,6.96,7.05,42.82,-14.280000000000001,-0.3334890238206368,0.6665109761793632,-0.0013761865368485068,-5.655965858235387e-06,-0.3500000000000014,-0.024509803921567007,24.52,-6.800000000000001,-0.27732463295268045,0.7226753670473196,-0.0006509892975060127,8.946485198137073e-06,-0.23000000000000043,-0.03382352941175979,24.28,-8.690000000000001,-0.3579077429983379,0.6420922570016622,-0.0008389409372193558,-1.072697261757302e-06,-0.22000000000000242,-0.02531645569619989,3.39,-0.10000000000000009,-0.029498525073737635,0.9705014749262624,-9.205146487432708e-06,8.388769632662606e-07,-0.010000000000000231,-0.09999999999900222,102.17,-55.58,-0.5439953019477288,0.45600469805227123,-0.005359224956232478,2.1912868898390006e-05,-0.8100000000000023,-0.014573587621446343,50.9,-22.669999999999998,-0.44538310412572796,0.554616895874272,-0.00218864657035315,3.0588110029927924e-05,-0.240000000000002,-0.010586678429642322,53.27,-28.060000000000002,-0.5267505162380227,0.4732494837619772,-0.0026892424108815685,1.514628077475594e-05,-0.38000000000000256,-0.013542409123306808,7.06,-0.4399999999999995,-0.062322946175628495,0.9376770538243715,-3.857504574639628e-05,4.532925326304903e-06,-0.009999999999999787,-0.022727272727220617,68.67537404339346,-17.0775,17.25970361130225,38.55125,29.71375457490184,1.040240356840672,0.2812500000000014
B2_GMe_F020_R3.txt,B2_GMe_F020_R3,B2,GMe,F020,20,R3,33.954993498266205,4.376187728114451,24.13,36.92,35.61,36.22,19.729799113096828,1.9481368195979751,15.35,20.91,20.4,20.76,19.17302930781542,2.5971621155322158,13.41,20.94,20.13,20.54,3.257505834889304,0.030310187307532578,3.18,3.31,3.25,3.27,79.46910276073619,18.39212498366861,39.4,91.87,83.87,89.9,40.01057798746332,7.105374117200188,24.43,44.41,41.78,43.93,41.312849426513736,9.03530243730867,21.73,47.12,43.3,46.4,7.022210589490531,0.14686643545703792,6.66,7.19,7.03,7.12,36.36,-12.23,-0.3363586358635771,0.6636413641364228,-0.001178378662596376,-5.526297430329937e-06,-0.21000000000000085,-0.017170891251020743,20.79,-5.4399999999999995,-0.2616642616642491,0.738335738335751,-0.0005249402337777304,2.1084317983805646e-06,-0.08999999999999986,-0.016544117647055757,20.63,-7.219999999999999,-0.3499757634512676,0.6500242365487325,-0.0006960473054557492,-5.124211365487837e-07,-0.11999999999999744,-0.016620498614955796,3.29,-0.10999999999999988,-0.03343465045591685,0.9665653495440831,-9.824469416819207e-06,1.428029058304428e-07,-0.020000000000000018,-0.18181818181652928,90.55,-51.15,-0.5648812810601815,0.4351187189398185,-0.004919980713444485,2.400638357705875e-05,-0.6499999999999915,-0.012707722385141325,44.03,-19.6,-0.4451510333863174,0.5548489666136825,-0.0018974855886209777,1.7219598268601877e-05,-0.10000000000000142,-0.005102040816326343,46.81,-25.080000000000002,-0.5357829523605953,0.4642170476394047,-0.0024118956074662187,1.1519477317985507e-05,-0.4100000000000037,-0.016347687400318476,7.16,-0.5,-0.06983240223462711,0.9301675977653728,-4.5386204657192684e-05,1.5681613304088744e-06,-0.10000000000000053,-0.19999999999960108,62.13731487600667,-15.16625,15.893885567648333,33.7025,26.18256039332288,0.8231646250902623,0.2124999999999994
B2_GMe_F020_R4.txt,B2_GMe_F020_R4,B2,GMe,F020,20,R4,43.87474566666666,5.7151713717654955,30.98,47.95,46.17,46.78,25.516264833333334,2.7695865570267535,19.28,27.25,26.58,26.98,26.258428333333338,3.7562502317067774,17.93,28.87,27.56,28.2,4.896580833333333,0.04647943236141002,4.78,4.96,4.9,4.92,97.54964916666667,21.93523771800181,49.52,112.32,102.98,109.5,47.502673833333326,8.919915032608138,28.0,53.38,49.73,52.49,50.48794133333334,11.515216473514146,25.58,58.12,52.89,57.09,8.296389666666666,0.15003318130741028,7.95,8.45,8.26,8.41,47.41,-16.429999999999996,-0.34655136047246676,0.6534486395275332,-0.001506496558535536,-1.1046589986867894e-05,-0.7299999999999969,-0.04443091905051447,27.11,-7.829999999999998,-0.28882331243082665,0.7111766875691734,-0.0007176139910116137,-3.9096243018169715e-06,-0.129999999999999,-0.016602809706255738,28.54,-10.61,-0.37175893482829814,0.6282410651717019,-0.0009740441601690814,-4.901590155114397e-06,-0.379999999999999,-0.03581526861451114,4.94,-0.16000000000000014,-0.03238866396760481,0.9676113360323952,-1.4796097559093062e-05,-1.7173714920765322e-06,-0.03000000000000025,-0.18749999999882952,110.89,-61.37,-0.5534313283433984,0.4465686716566017,-0.005634096342515973,3.2241991965606804e-06,-0.9300000000000068,-0.01515398403128551,52.37,-24.369999999999997,-0.46534275348481063,0.5346572465151893,-0.0022534755705665536,3.5199937045421187e-06,0.37000000000000455,0.01518260155929378,57.67,-32.09,-0.5564418241720036,0.4435581758279964,-0.002919229228547678,4.3019210146835594e-06,-0.5799999999999983,-0.018074166406979748,8.33,-0.3799999999999999,-0.045618247298914075,0.9543817527010859,-3.4877329239453644e-05,-5.302726779112373e-07,0.08000000000000007,0.21052631578891992,76.38021864331104,-19.155,19.03492054094264,42.1575,31.69775968029917,1.4281806608409207,0.4037500000000006
B2_GMe_F030_R1.txt,B2_GMe_F030_R1,B2,GMe,F030,30,R1,37.82198709612885,6.50961606353928,23.25,41.94,40.18,41.25,22.534181587809677,3.2276850189276804,15.26,24.44,23.62,24.25,21.425903937848023,3.8055455573068775,12.97,23.83,22.76,23.43,2.8664686072488417,0.04721728336120048,2.75,2.91,2.88,2.89,86.25928945350272,22.743730440663917,37.01,101.36,91.2,99.4,44.710934447000774,9.679264170131942,23.5,50.66,47.0,50.19,45.60137607949051,11.485231029885712,20.73,53.14,47.97,52.14,6.311510619852623,0.27821158773827426,5.64,6.53,6.26,6.49,41.68,-18.43,-0.44217850287906807,0.5578214971209319,-0.0017411019882299231,9.567109705752944e-06,-0.4299999999999997,-0.023331524688007404,24.33,-9.069999999999999,-0.3727907932593353,0.6272092067406648,-0.0008596146790852648,-7.92543034403904e-06,-0.03999999999999915,-0.004410143329657635,23.65,-10.679999999999998,-0.4515856236786278,0.5484143763213722,-0.001008688220581206,1.7416109760206394e-06,-0.17999999999999972,-0.016853932584268063,2.88,-0.1299999999999999,-0.04513888888887318,0.9548611111111268,-1.2212598840464178e-05,-1.1246007108818505e-06,0.010000000000000231,0.07692307692248704,100.18,-63.17000000000001,-0.6305649830305388,0.3694350169694613,-0.005979256340388669,2.879521878049895e-05,-0.7800000000000011,-0.01234763337027052,50.19,-26.689999999999998,-0.5317792388921989,0.468220761107801,-0.0025304046113771603,-1.794299732781983e-05,0.0,0.0,52.76,-32.03,-0.607088703563294,0.39291129643670586,-0.0030074285279517174,1.2319878671686699e-05,-0.5,-0.015610365282547122,6.4,-0.7600000000000007,-0.11874999999998154,0.8812500000000184,-6.833984619018098e-05,-2.5791340903777007e-06,0.08999999999999986,0.11842105263142284,79.15372764437566,-20.12,19.45121268713085,37.75875,29.305820001110703,1.041873312836067,0.25375
B2_GMe_F030_R2.txt,B2_GMe_F030_R2,B2,GMe,F030,30,R2,38.60671046926592,6.3586224241808065,24.25,42.55,41.09,41.85,22.51957459226895,3.0308483225567295,15.66,24.21,23.69,24.1,21.80002334656305,3.756735670112525,13.41,24.21,23.22,23.76,3.3575104225727914,0.06111331216700508,3.19,3.4,3.37,3.39,87.22699312944003,22.717973737100632,37.65,102.17,92.88,99.79,44.92955624854085,9.490591709816144,24.05,50.78,47.63,50.08,45.71566087449555,11.436550408126877,20.82,53.02,48.41,52.14,6.883074408831672,0.26108181885941795,6.18,7.11,6.91,7.01,42.03,-17.78,-0.423031168213171,0.5769688317868289,-0.0017115095475537926,-1.8431613012028576e-05,-0.17999999999999972,-0.010123734533182768,24.1,-8.440000000000001,-0.3502074688796536,0.6497925311203465,-0.0008122259964482602,-5.489897992872736e-06,-0.0400000000000027,-0.004739336492890753,23.87,-10.46,-0.4382069543359683,0.5617930456640318,-0.00100866871390097,-1.1256686802570314e-05,-0.15000000000000213,-0.01434034416825887,3.39,-0.20000000000000018,-0.05899705014747527,0.9410029498525248,-1.6728141982647837e-05,-6.860253968919435e-07,-0.010000000000000231,-0.04999999999975111,100.96,-63.309999999999995,-0.6270800316957149,0.3729199683042852,-0.006082988742299299,-2.0865952026739348e-05,-1.1699999999999875,-0.018480492813141194,50.43,-26.38,-0.523101328574251,0.476898671425749,-0.0025487900328821033,4.228738595450119e-06,-0.240000000000002,-0.009097801364669936,52.64,-31.82,-0.6044832826747605,0.3955167173252394,-0.0030522887825491524,-3.6148984143484e-06,-0.5,-0.01571338780641057,7.09,-0.9100000000000001,-0.1283497884343966,0.8716502115656034,-7.74843999398684e-05,-6.931915682947193e-07,-0.08999999999999986,-0.09890109890099005,78.83028986373193,-19.9125,19.50049150021609,38.06375,29.358030390976502,1.3195453762565243,0.29749999999999927
