filename,board,gas,concentration,sample_id,concentration_numeric,s1_mean,s1_std,s1_min,s1_max,s1_baseline,s1_steady,s1_delta,s1_amp,s1_rel_delta,s1_slope,s2_mean,s2_std,s2_min,s2_max,s2_baseline,s2_steady,s2_delta,s2_amp,s2_rel_delta,s2_slope,s3_mean,s3_std,s3_min,s3_max,s3_baseline,s3_steady,s3_delta,s3_amp,s3_rel_delta,s3_slope,s4_mean,s4_std,s4_min,s4_max,s4_baseline,s4_steady,s4_delta,s4_amp,s4_rel_delta,s4_slope,s5_mean,s5_std,s5_min,s5_max,s5_baseline,s5_steady,s5_delta,s5_amp,s5_rel_delta,s5_slope,s6_mean,s6_std,s6_min,s6_max,s6_baseline,s6_steady,s6_delta,s6_amp,s6_rel_delta,s6_slope,s7_mean,s7_std,s7_min,s7_max,s7_baseline,s7_steady,s7_delta,s7_amp,s7_rel_delta,s7_slope,s8_mean,s8_std,s8_min,s8_max,s8_baseline,s8_steady,s8_delta,s8_amp,s8_rel_delta,s8_slope
B1_GMe_F080_R1,B1,GMe,F080,R1,80.0,34.1999673246199,8.811736513822707,14.71,39.22,38.6523224408136,38.992572524174726,0.34025008336112705,24.509999999999998,0.008802836721475986,0.0002750294294766731,16.8903767671379,3.2322691531572625,9.57,18.74,18.50466322107369,18.672644214738245,0.16798099366455332,9.169999999999998,0.009077765515028317,9.981782857856117e-05,19.085060016004267,4.615177598627186,8.86,21.73,21.419528176058684,21.624993331110367,0.20546515505168372,12.870000000000001,0.009592422081068364,0.00014483897458309876,5.177076720458789,0.5289159343408938,3.89,5.52,5.443132710903635,5.494034678226075,0.050901967322440456,1.6299999999999994,0.009351594020686377,1.6671955937178607e-05,60.57719475193385,19.698090605198583,18.27,72.63,71.42949483161055,72.23238746248751,0.8028926308769542,54.36,0.01124035152087342,0.0006370837166580794,38.771209989330494,11.340252941893574,14.28,45.77,45.12588196065356,45.56496498832945,0.4390830276758919,31.490000000000002,0.00973018162944737,0.000365468098393943,46.22588373566285,14.954528176866171,14.3,55.54,54.17614704901634,55.1978576192064,1.0217105701900593,41.239999999999995,0.01885904823107481,0.0004891479615302726,6.4676962189917315,0.6187665458139815,4.96,6.9,6.779933311103702,6.869823274424808,0.08988996332110588,1.9400000000000004,0.013258237092189703,2.030424003509157e-05
B1_GMe_F080_R2,B1,GMe,F080,R2,80.0,31.612974849379995,7.86745327317397,14.13,36.71,35.960831246870306,35.59971624102821,-0.36111500584209466,22.58,-0.010041898179522222,0.00024026279126671674,15.383628732121696,2.749171878136011,9.12,17.21,16.928232348522787,16.746354531797696,-0.18187781672509118,8.090000000000002,-0.010744052478120575,8.207005100659607e-05,17.347100085114906,3.9830219597043817,8.46,19.98,19.564525121014857,19.360592555499917,-0.20393256551493977,11.52,-0.01042358882943016,0.00012171940315741411,5.478081076119427,0.5696414949800923,4.06,5.9,5.840317142380236,5.77714905691871,-0.06316808546152597,1.8400000000000007,-0.010815865630366399,1.673841391322999e-05,56.44386404980056,18.048926231331592,17.52,68.66,67.15983308295777,66.46165247871808,-0.6981806042396954,51.14,-0.01039580612666036,0.0005708935993551699,35.13339324755086,9.923004904781006,13.58,41.95,41.22074611917877,40.63846269404107,-0.5822834251377031,28.370000000000005,-0.014125979753982627,0.00030959232013033525,43.346539494984896,13.676726898223139,14.04,52.64,51.30683525287932,51.020572525454845,-0.28626272742447156,38.6,-0.00557942671786265,0.0004369614511885502,6.5461893556301005,0.6113081263872769,5.03,7.01,6.968564513436822,6.8700484059422475,-0.09851610749457418,1.9799999999999995,-0.01413721682427962,1.7550281798723506e-05
B1_GMe_F080_R3,B1,GMe,F080,R3,80.0,36.72853856857847,10.182354510557051,14.48,42.91,42.314418175720995,42.30644030851778,-0.007977867203216249,28.429999999999996,-0.00018853779744525053,0.000319391893175565,18.683071403423472,3.9288614190214166,9.91,21.01,20.86725184439973,20.815442655935605,-0.05180918846412297,11.100000000000001,-0.0024827988298585907,0.00012102917746177058,20.709776686170304,5.397652304500476,8.89,23.91,23.670134138162307,23.697124413145545,0.026990274983237583,15.02,0.0011402670903576373,0.00017024649929354017,7.087642295505222,0.8991393826059312,4.91,7.65,7.580848423876592,7.62521797451375,0.04436955063715775,2.74,0.005852847616839145,2.8255397387823192e-05,63.69365433299244,21.73363450146497,17.67,77.77,76.63974346076458,76.70513078470823,0.06538732394365354,60.099999999999994,0.0008531777507354934,0.0007059735173004764,39.52862843060003,12.105248722457269,13.74,47.1,46.69042756539235,46.82680583501005,0.13637826961770116,33.36,0.0029209042779438136,0.0003928301859189167,51.80713816285815,17.48224652955948,15.06,63.25,62.0333551307847,62.455130784708246,0.42177565392354666,48.19,0.006799175266717711,0.0005751502191227358,7.481575100172683,0.864693277654756,5.41,8.07,7.875176056338029,8.048651911468811,0.173475855130782,2.66,0.02202818754371066,2.9122201937397085e-05
B1_GMe_F080_R4,B1,GMe,F080,R4,80.0,34.90231151823693,9.701844039910416,13.6,40.5,39.691383352872215,40.12800200971362,0.43661865684140366,26.9,0.011000338611246918,0.0003076189870526401,18.126224168536694,3.8295032912554787,9.52,20.31,20.059415508290066,20.15142522190588,0.09200971361581267,10.79,0.004586859152162258,0.00011857457012555624,19.849822822118767,5.201464570286556,8.4,22.83,22.42548149388712,22.688382180539268,0.2629006866521486,14.429999999999998,0.011723301758853581,0.00016572508751603994,7.698554107914391,0.6844403005354874,6.04,8.15,8.12122257578295,8.049675096298778,-0.07154747948417217,2.1100000000000003,-0.008809939489740496,1.9670037509058942e-05,60.99854121311585,21.01651167329249,16.29,74.43,72.46813934014402,73.44441969519342,0.976280355049397,58.14000000000001,0.013471856238140099,0.0006887199331922652,37.46915631175269,11.477352019066858,12.83,44.79,44.1247965164964,44.19226930162453,0.06747278512812471,31.96,0.001529135326468199,0.00036900059445588043,49.698761931875275,16.755180533463065,14.23,60.59,58.406948584826665,59.76720649807401,1.3602579132473451,46.36,0.023289316531379837,0.0005544635771061531,7.785519476169743,0.5796246378187124,6.37,8.21,8.179385362585831,8.097022274325909,-0.08236308825992289,1.8400000000000007,-0.01006959381405341,1.6366155765256053e-05
B1_GMe_F090_R1,B1,GMe,F090,R1,90.0,34.86893070970905,8.511154693419936,13.93,39.38,37.89972514005602,39.08875,1.1890248599439772,25.450000000000003,0.03137291512058831,0.0002729263019089551,17.110497706662933,3.161919658331215,9.17,18.74,18.320490196078435,18.622279411764705,0.30178921568627004,9.569999999999999,0.01647276969337842,9.83871658773441e-05,19.419384650397394,4.465891232562205,8.42,21.79,21.022291666666664,21.668876050420167,0.6465843837535026,13.37,0.030757083669806642,0.00014399934618461238,5.182605125870944,0.5225085138780203,3.62,5.49,5.448321078431373,5.462352941176471,0.014031862745097712,1.87,0.0025754471038924487,1.6378260736812557e-05,61.97866128636953,18.814211425650363,17.21,72.85,69.62163165266107,72.31850840336134,2.6968767507002696,55.63999999999999,0.03873618998354018,0.0006287644461441959,39.42012149434543,10.884369466798077,13.54,45.77,44.31657738095238,45.45610644257704,1.139529061624657,32.230000000000004,0.025713381514176282,0.0003610554650854619,47.2801146668534,14.224182951598314,13.51,55.67,52.611929271708675,55.24542366946778,2.633494397759108,42.160000000000004,0.0500550813126174,0.00048095088836397115,6.404643219775218,0.6012941294153037,4.62,6.81,6.755409663865547,6.791372549019609,0.03596288515406254,2.1899999999999995,0.005323568360495324,1.9591188555962523e-05
B1_GMe_F090_R2,B1,GMe,F090,R2,90.0,31.598159206468285,8.244013973823256,13.34,36.57,35.7099766588863,35.56827609203067,-0.1417005668556257,23.23,-0.003968094636555747,0.00025158923723263255,15.428406768358753,2.952755595255985,8.72,17.26,16.857412470823604,16.763309436478824,-0.09410303434477996,8.540000000000001,-0.005582294109613138,8.809276451739165e-05,17.325772609819122,4.17861385793783,8.04,19.86,19.38867622540847,19.325340113371123,-0.0633361120373479,11.82,-0.003266654788483215,0.00012778775797631838,5.533670584312746,0.5722327959600825,4.13,5.94,5.8155135045015,5.788667889296432,-0.026845615205068007,1.8100000000000005,-0.0046162071809603645,1.6975804569888367e-05,56.286880720180044,18.56600131204093,16.42,68.06,66.66463654551517,66.30274758252752,-0.36188896298764917,51.64,-0.005428499752415834,0.000588210640844239,35.1771247811953,10.331535066858473,12.83,41.78,40.940288429476496,40.635500166722245,-0.30478826275425064,28.950000000000003,-0.007444702380928079,0.00032446936597832406,43.25376594148537,14.053755928641367,13.25,52.38,50.888807935978654,50.92315438479493,0.03434644881627236,39.13,0.0006749312905660403,0.0004503850445900288,6.592731349504042,0.597220916524255,5.11,7.01,6.965365121707235,6.877364121373791,-0.08800100033344371,1.8999999999999995,-0.012634082892016476,1.7202325567119114e-05
B1_GMe_F090_R3,B1,GMe,F090,R3,90.0,36.53410461321041,10.469402914548258,13.73,42.64,40.5997476022211,42.24734982332156,1.6476022211004562,28.91,0.040581587777401326,0.0003399871110271523,18.5805313099364,4.10375467752806,9.45,20.95,20.30252566044085,20.76031802120141,0.4577923607605605,11.5,0.022548542402781598,0.0001307805511073098,20.59472408223695,5.555109708914286,8.46,23.8,22.753016994783778,23.633981154299175,0.880964159515397,15.34,0.03871856464919105,0.0001807976120565098,7.106131599313571,0.829762316679259,5.06,7.66,7.6070099276459695,7.563250883392225,-0.04375904425374433,2.6000000000000005,-0.005752463144416237,2.5353114038382645e-05,63.31061425350786,22.09204035206691,16.65,77.28,72.76782264849402,76.45295810196868,3.6851354534746577,60.63,0.05064237624952877,0.0007420650840273675,39.28678471684781,12.368946154183615,13.0,47.31,45.16173986202254,46.53516742386,1.3734275618374596,34.31,0.03041130758033511,0.000410474563692977,51.53771610754063,17.751596034335535,14.28,63.08,58.4964209994952,62.30563351842504,3.80921251892984,48.8,0.0651187278431546,0.000603666601426016,7.596357717285238,0.7886138942848683,5.63,8.11,8.024386673397274,8.075869089685344,0.05148241628807071,2.4799999999999995,0.006415744701377772,2.5503327278396183e-05
B1_GMe_F090_R4,B1,GMe,F090,R4,90.0,34.85241510695187,10.002357912327264,13.01,40.75,39.57342413101605,40.501206550802145,0.927782419786098,27.740000000000002,0.023444582826369458,0.0003207469645058651,18.016198028074868,4.005836639752193,9.07,20.34,19.906592580213903,20.235940842245988,0.32934826203208445,11.27,0.016544682907857093,0.0001270330825675068,19.85867546791444,5.384405015717944,8.07,23.01,22.406729612299465,22.920011697860957,0.5132820855614924,14.940000000000001,0.022907496739588223,0.0001733664455530458,7.836267212566844,0.4626112943717779,6.74,8.14,8.091194852941175,8.088617981283422,-0.0025768716577534434,1.4000000000000004,-0.0003184785071018607,1.4283085648333095e-05,61.141557486631015,21.523861698523103,15.53,74.89,72.41981116310161,74.28176971925134,1.8619585561497303,59.36,0.025710624292164686,0.0007117323284768719,37.216281584224596,11.73725398371059,12.15,44.6,43.491395387700535,44.358043114973256,0.8666477272727207,32.45,0.019926877938202088,0.00038709261260806927,49.909404578877016,17.182666248670127,13.69,60.91,58.445648395721925,60.52040106951871,2.0747526737967874,47.22,0.03549883919010736,0.0005732267514797451,7.9972508355614975,0.34112036319820155,7.17,8.24,8.199481951871658,8.148741644385028,-0.05074030748662928,1.0700000000000003,-0.006188233327211457,9.874218912106972e-06
B1_GMe_F100_R1,B1,GMe,F100,R1,100.0,33.64028345616433,9.317263090593563,13.13,38.91,38.30447890611973,38.612969818242455,0.3084909121227213,25.779999999999994,0.008053651189740671,0.0002897184546775899,16.631722079567812,3.4948087506970604,8.75,18.64,18.4375787893947,18.44977488744372,0.012196098049020776,9.89,0.0006614804572590895,0.00010518705188484223,18.767289325374332,4.891190532292094,7.96,21.53,21.226629981657496,21.404453893613475,0.17782391195597924,13.57,0.008377397264721921,0.00015271151248496146,5.111281722079568,0.5346045895140493,3.85,5.46,5.4294013673503425,5.421565782891446,-0.007835584458896427,1.6099999999999999,-0.0014431764990837607,1.583710942720285e-05,59.46190816020275,20.30337082587083,16.09,71.98,70.80018509254627,71.38675504418876,0.5865699516424883,55.89,0.008284864663382872,0.0006548785438627831,37.936208190215766,11.715854601977014,12.73,45.37,44.78618309154577,44.876603301650825,0.09042021010505152,32.64,0.002018930926044937,0.00037258839385515176,45.40724580651616,15.373777626673117,12.72,54.99,53.71579623144907,54.57404368851094,0.8582474570618714,42.27,0.015977561858115295,0.0005019595370022253,6.3348549371394265,0.6024392354807347,4.89,6.77,6.73336168084042,6.743878605969652,0.010516925129231858,1.88,0.001561912997722303,1.838032341250842e-05
B1_GMe_F100_R2,B1,GMe,F100,R2,100.0,31.319161770596878,8.370730277318675,12.8,36.36,35.468239025204475,35.71411617426139,0.24587714905691627,23.56,0.00693231904959416,0.00025893070368101525,15.24497963680064,3.0115602089439206,8.44,17.16,16.713595393089633,16.755012518778166,0.04141712568853251,8.72,0.0024780500372276987,9.108720554203846e-05,17.191661937508346,4.260218539145996,7.75,19.81,19.300549157068936,19.439669504256383,0.13912034718744692,12.059999999999999,0.00720810304660607,0.00013200442019815285,5.427247462945654,0.6611229099960798,3.71,5.86,5.776421298614587,5.790669337339343,0.014248038724756107,2.1500000000000004,0.0024665857952062397,1.9635419231720676e-05,55.99893894378422,18.785239481046617,15.7,67.87,66.45130362209981,66.7849023535303,0.33359873143048446,52.17,0.005020198449718883,0.0006002125180031736,34.8517684270263,10.438169587429845,12.32,41.44,40.79691871140044,40.84135202804207,0.04443331664162997,29.119999999999997,0.001089134131792268,0.0003302133019312255,43.02140439310989,14.217598044982381,12.71,52.14,50.742433650475704,51.285503254882315,0.543069604406611,39.43,0.01070247454303598,0.0004593099641707773,6.50697673254106,0.7255551801169441,4.59,7.01,6.975064263061259,6.953979302286762,-0.02108496077449651,2.42,-0.0030229055928754564,2.1116138762718264e-05
B1_GMe_F100_R3,B1,GMe,F100,R3,100.0,36.595724194274474,10.797664294741962,13.06,42.91,42.289096214774055,42.47524595631149,0.18614974153743447,29.849999999999994,0.00440183778313994,0.00033964957835191397,18.660727945712523,4.288777591424217,9.08,21.16,20.966138069034514,20.951303985325993,-0.014834083708521462,12.08,-0.0007075258046555944,0.0001320950246722694,20.619956650049186,5.750034334489939,8.04,23.95,23.66726363181591,23.767221944305486,0.09995831248957643,15.91,0.004223484135740092,0.00018139652716674782,7.024559914633943,0.9877711874305478,4.62,7.66,7.635649491412373,7.582691345672836,-0.052958145739537166,3.04,-0.006935643888861353,2.9540410941162096e-05,63.464111242643014,22.579904888882943,15.74,77.77,76.6903768550942,76.92703351675837,0.23665666166417054,62.029999999999994,0.003085871674724527,0.0007336536768127123,39.295428080764296,12.639753153911693,12.39,47.52,46.95164915791229,46.76384525596132,-0.1878039019509714,35.13,-0.003999942607241151,0.0004056822738460406,51.63982910115544,18.12113902149242,13.58,63.59,62.00680173420042,62.65863931965983,0.6518375854594041,50.010000000000005,0.010512356180585988,0.0005958950428106411,7.319477633092686,0.9190235001593016,5.04,7.94,7.923223278305821,7.854755711188928,-0.06846756711689306,2.9000000000000004,-0.008641377972487445,2.7242644563659216e-05
B1_GMe_F100_R4,B1,GMe,F100,R4,100.0,34.717761468196315,10.286947019942938,12.3,40.84,39.84275050100201,40.41766032064129,0.5749098196392808,28.540000000000003,0.014429471168422293,0.0003269373772597885,17.953645274952827,4.15829393373519,8.69,20.34,20.01447394789579,20.2299916499666,0.21551770207080878,11.65,0.010768092262684676,0.00013103317024462988,19.761769116443734,5.544564132517387,7.64,23.01,22.532054108216432,22.858503674014695,0.32644956579826356,15.370000000000001,0.014488229267332257,0.0001769253089651357,7.723730107042065,0.6040010060723461,6.15,8.12,8.048657314629258,8.087815631262524,0.039158316633265855,1.9699999999999989,0.00486519864092442,1.8748658831388144e-05,60.800446203430035,21.885271554047403,14.6,74.89,72.76785905143622,74.0519488977956,1.2840898463593788,60.29,0.017646387609591054,0.0007194340843810567,37.051260123908285,11.99216261572719,11.54,44.6,43.76152972611891,44.32700233800934,0.565472611890435,33.06,0.012921682935137733,0.0003931444270495215,49.634286191406574,17.45760023144009,12.92,61.07,58.699667668670685,60.342999331997326,1.6433316633266415,48.15,0.02799558717392413,0.0005794688125664849,7.847205717816408,0.4950828930605015,6.54,8.17,8.11368069472278,8.145617902471612,0.031937207748832463,1.63,0.003936216982961695,1.5144307249661819e-05
B2_GCO_F010_R1,B2,GCO,F010,R1,10.0,47.29817715507867,0.2894412881237881,46.58,48.72,47.66382454232373,47.18481239804241,-0.4790121442813202,2.1400000000000006,-0.010049805043359984,-2.3703909143757875e-06,27.825255383165374,0.1487394106080162,27.16,28.16,27.972767808591627,27.81670110567337,-0.15606670291825608,1.0,-0.005579237063010337,-1.0494150895880457e-07,26.743918291887187,0.24456868760668585,26.16,27.56,27.02126880551024,26.73213884357441,-0.28912996193582785,1.3999999999999986,-0.010700088289938766,2.4559602353790703e-06,2.826457985934895,0.055399562261743654,2.65,2.89,2.8790429581294177,2.850282762370855,-0.028760195758562812,0.2400000000000002,-0.009989498651753182,1.4508910231575347e-06,114.32733995504965,1.2601109397333972,110.89,118.39,115.79649990937102,114.21575675185791,-1.580743157513112,7.5,-0.013651044364351609,1.2596022174903731e-05,57.83464873486552,0.41236053958925356,56.07,58.85,58.373735725938005,57.725247417074485,-0.64848830886352,2.780000000000001,-0.01110924803403081,-1.7874759236666078e-06,59.10104273907054,0.8187549223290544,56.66,60.27,59.9178702193221,59.226867862968994,-0.6910023563531027,3.6100000000000065,-0.011532491956276815,1.5795562947337336e-05,6.231374247806858,0.3375392709786898,5.51,6.55,6.520773971361248,6.339896682979882,-0.18087728838136563,1.04,-0.027738622615662886,8.925812366328542e-06
B2_GCO_F010_R2,B2,GCO,F010,R2,10.0,38.39731553924431,0.2923382689073834,37.64,39.22,38.63839673006339,38.772132132132135,0.13373540206874424,1.5799999999999983,0.003461204744068159,8.961590394520676e-06,22.10190090916674,0.12360493458949993,21.77,22.36,22.148121454788125,22.28536870203537,0.13724724724724524,0.5899999999999999,0.00619678953455339,4.730448312031427e-06,21.758846776211524,0.281036942251357,21.09,22.32,21.930687354020687,22.051785118451786,0.12109776443109865,1.2300000000000004,0.005521840810127423,9.56523320675965e-06,3.214069063308033,0.09621023651414479,2.98,3.3,3.245303636970304,3.286056056056056,0.04075241908575222,0.31999999999999984,0.012557351678575085,3.5131373297485176e-06,92.83830110935024,1.2919544137105279,89.58,95.32,93.64306639973306,94.1645128461795,0.521446446446447,5.739999999999995,0.005568446938879449,4.417844884967386e-05,46.34247827174911,0.3975772073429646,45.18,47.1,46.40461127794461,46.80913747080413,0.40452619285952096,1.9200000000000017,0.008717370573968554,1.6093587463690093e-05,48.467218116606894,0.9613086391269513,46.09,49.75,48.85438938938939,49.29977977977978,0.4453903903903935,3.6599999999999966,0.009116691375084723,3.386021100813444e-05,6.8572975227291675,0.5554480314280998,5.64,7.23,7.087130463797131,7.20301968635302,0.1158892225558894,1.5900000000000007,0.01635206563947553,1.938276288753471e-05
B2_GCO_F010_R3,B2,GCO,F010,R3,10.0,36.4233085,0.22897149493859878,35.68,36.99,36.56756166666666,36.49419,-0.07337166666665951,1.3100000000000023,-0.0020064686656845196,5.909623149700446e-06,20.818309166666662,0.11910609870743637,20.49,21.04,20.863024999999997,20.875931666666663,0.012906666666665956,0.5500000000000007,0.000618638316641394,4.21747022200658e-06,20.587027166666665,0.23899336238057364,19.89,20.97,20.72124833333333,20.702035,-0.019213333333333082,1.0799999999999983,-0.000927228563807048,7.612326421838592e-06,3.2703025000000006,0.09307192645341561,3.06,3.34,3.3141733333333336,3.3159866666666664,0.0018133333333327784,0.2799999999999998,0.0005471449892338058,3.0001514955558823e-06,91.16453550000001,0.9405595626574748,88.01,92.54,91.60015,91.56180333333334,-0.03834666666665498,4.530000000000001,-0.0004186310466329624,3.0097906889755363e-05,44.475313,0.43345130679735333,43.29,45.27,44.46540500000001,44.64462,0.17921499999999213,1.980000000000004,0.004030436695583042,1.698158509527642e-05,46.76484716666666,0.7980883514010029,44.71,47.65,47.06075833333333,47.15671666666667,0.09595833333333559,2.9399999999999977,0.002039030749390387,2.725438154062955e-05,7.196068833333333,0.6116867315835006,5.83,7.63,7.469658333333333,7.504655000000001,0.03499666666666812,1.7999999999999998,0.004685176362861257,2.0218195591450092e-05
B2_GCO_F010_R4,B2,GCO,F010,R4,10.0,41.11113111273662,0.17512981381252346,40.59,42.2,41.202642283675296,41.054581623550405,-0.14806066012489083,1.6099999999999994,-0.003593474882069876,9.779815511470041e-07,24.204701789441764,0.11337184225442565,23.77,24.44,24.25860124888493,24.236344335414813,-0.022256913470116046,0.6700000000000017,-0.0009174854411781728,2.568543846720587e-06,24.808776828245705,0.24411571914344332,24.17,25.5,24.95337198929527,24.88736128456735,-0.06601070472791903,1.3299999999999983,-0.002645362107918383,6.637449964840895e-06,4.558598597705661,0.14477113262508892,4.24,4.67,4.6591489741302405,4.6423514719000885,-0.016797502230152084,0.4299999999999997,-0.003605272619487882,4.477691695926156e-06,97.81132254553889,0.6472212775066953,95.32,100.18,98.1240535236396,97.94451382694024,-0.17953969669936498,4.860000000000014,-0.0018297215641859042,1.5162323914649055e-05,47.61479830868317,0.40623727518463565,46.17,48.28,47.696315789473694,47.839844781445144,0.14352899197145064,2.1099999999999994,0.0030092259662562334,1.3951037763568469e-05,51.42889315088044,0.7290114440253908,49.64,52.38,51.77895093666368,51.775523639607485,-0.003427297056198597,2.740000000000002,-6.619093268854937e-05,2.4266114750359952e-05,7.761826550819789,0.5293724216420009,6.63,8.11,8.073723461195362,8.088000000000001,0.01427653880463886,1.4799999999999995,0.0017682719592128392,1.7856160759382345e-05
B2_GCO_F020_R1,B2,GCO,F020,R1,20.0,46.316297666666664,0.44594409148220454,45.17,47.52,46.789043333333325,46.626605,-0.16243833333332702,2.3500000000000014,-0.0034717173457173775,1.0726671508538631e-05,27.23863833333333,0.20575494128668864,26.59,27.61,27.42943166666667,27.336769999999998,-0.09266166666667175,1.0199999999999996,-0.003378183980964494,4.47405922791163e-06,26.185483166666668,0.4164981751260206,25.18,26.84,26.49552166666667,26.46005833333333,-0.03546333333333962,1.6600000000000001,-0.0013384651858588108,1.2044911565292166e-05,2.776377833333333,0.10243836313594738,2.53,2.85,2.817406666666667,2.8281699999999996,0.010763333333332792,0.3200000000000003,0.003820298097841452,3.3062112484186206e-06,111.57878066666663,2.0673109715827036,106.37,114.78,113.185665,112.9342733333333,-0.25139166666670576,8.409999999999997,-0.0022210557022789477,6.080427657578884e-05,56.56786933333333,0.6524150981235453,54.56,57.51,56.93745500000001,56.87901833333333,-0.05843666666667957,2.9499999999999957,-0.00102633085138163,1.883417478745806e-05,57.75029216666667,1.362302616762751,54.45,59.02,58.52904666666667,58.574575,0.04552833333332984,4.57,0.0007778758740398407,4.212042828420517e-05,6.0517743333333325,0.5452143692236007,4.83,6.41,6.286428333333332,6.33426,0.04783166666666716,1.58,0.007608718993173672,1.79454603027631e-05
B2_GCO_F020_R2,B2,GCO,F020,R2,20.0,38.52654759718907,0.4057970412708114,37.35,39.38,38.64001168614357,38.78287145242071,0.14285976627713382,2.030000000000001,0.0036971978019526993,1.417994409951634e-05,22.147766946535576,0.18426652299924484,21.64,22.43,22.19293823038397,22.25013689482471,0.05719866444074029,0.7899999999999991,0.0025773362609486854,6.143398502309798e-06,21.800083459914205,0.4186011433366668,20.78,22.39,21.943312186978297,22.045075125208687,0.10176293823039018,1.6099999999999994,0.004637537731707672,1.3855887460180003e-05,3.198341317665126,0.14969226121644696,2.85,3.29,3.2761903171953257,3.2608697829716187,-0.01532053422370705,0.43999999999999995,-0.004676326078683455,4.304311610144234e-06,93.05369043048623,1.7796354894001973,88.32,95.32,93.76413188647744,94.10776293823038,0.3436310517529364,7.0,0.0036648454460743492,5.801517886982963e-05,46.426009614582114,0.5292581829451712,44.98,47.1,46.62295325542572,46.660163606010016,0.03721035058429578,2.1200000000000045,0.0007981122598484758,1.5426025209261007e-05,48.45977999966616,1.3648730076956177,45.1,49.64,48.91775459098497,49.26239232053422,0.3446377295492482,4.539999999999999,0.007045248344365261,4.5116448460431333e-05,6.759741608105626,0.7625757041676898,4.98,7.27,7.213535893155259,7.1378297161936555,-0.07570617696160387,2.289999999999999,-0.010495016323817632,2.2864782711393745e-05
B2_GCO_F020_R3,B2,GCO,F020,R3,20.0,36.24987799186613,0.3265383595664667,35.41,36.85,36.43858809801634,36.392847141190195,-0.045740956826143986,1.4400000000000048,-0.0012552889453853117,8.168586357297913e-06,20.75319887992533,0.18645363725781444,20.25,20.98,20.799366561093514,20.867616269378228,0.06824970828471422,0.7300000000000004,0.003281335904195185,5.890275642675031e-06,20.461574938329225,0.37778023937456723,19.55,20.91,20.659074845807634,20.646497749624938,-0.012577096182695868,1.3599999999999994,-0.0006087928078076235,1.102983830505408e-05,3.245561204080272,0.16314562361259918,2.87,3.35,3.3113335555925993,3.33826304384064,0.026929488248040645,0.48,0.008132520565445965,5.157230253999745e-06,90.64741916127743,1.4274141715458806,87.09,92.54,91.31490081680282,91.33991331888649,0.02501250208366912,5.450000000000003,0.00027391479221529927,4.231478831690537e-05,44.35321054736983,0.6368357221884068,42.66,45.08,44.469843307217864,44.70951158526422,0.23966827804635216,2.4200000000000017,0.005389456319538287,2.0839796310529504e-05,46.41058103873591,1.2547618409755417,43.4,47.44,46.94321053508917,47.02639106517752,0.0831805300883488,4.039999999999999,0.0017719395230626797,3.920191213174847e-05,7.072635509033935,0.9047928001606818,5.04,7.63,7.489608268044675,7.600640106684448,0.11103183863977328,2.59,0.01482478584343047,2.9487057680463806e-05
B2_GCO_F020_R4,B2,GCO,F020,R4,20.0,42.298291877834096,0.23480692545432338,41.68,43.19,42.60072690896966,42.042470823607864,-0.5582560853617977,1.509999999999998,-0.01310437933469045,-4.832381321137579e-06,24.258224193118163,0.17791483449787127,23.77,24.52,24.32764254751584,24.338936312104032,0.01129376458819209,0.75,0.0004642358816999755,4.720721251870787e-06,25.41124699919979,0.3318076366758296,24.51,26.03,25.684038012670893,25.412450816938982,-0.2715871957319109,1.5199999999999996,-0.010574162660378897,6.035752661292587e-06,4.587873933048813,0.22207775887353423,4.07,4.74,4.730213404468158,4.690431810603535,-0.03978159386462288,0.6699999999999999,-0.008410105518418068,6.183812951037597e-06,100.24407725393438,0.7883634567575651,97.88,102.17,100.81132877625875,100.03428809603201,-0.7770406802267331,4.290000000000006,-0.00770787062973442,9.829843047268046e-06,48.571085622832754,0.5900625261331346,47.0,49.39,48.711728909636555,48.839903301100364,0.1281743914638085,2.3900000000000006,0.0026312839706213076,1.911944776784957e-05,52.50226143638302,1.0060259021351203,49.87,53.53,52.94865455151718,52.8721657219073,-0.0764888296098789,3.6600000000000037,-0.001444584952276991,2.9574620482853237e-05,7.516847325953587,0.7229779670693635,5.87,8.01,7.774088029343114,7.965458486162053,0.19137045681893916,2.1399999999999997,0.024616450967881943,2.4933026856781098e-05
